textbox19,textbox34,ID,textbox30,textbox10,Title,Location,Status,DateInitiated,Initiator,SAPNotificationNr
Unit: 06,[514],273722,2,HMDM - HMD MILLS,6A  MILL  ROLLER  NO  3  LEAKING  PF.,03-06NM10G - LOESCHE MILL 6A HYDRAULIC SYSTEM,Submitted,2015-11-27 04:32,Phony Mailola,23414508
Unit: 06,[514],273723,2,HMDM - HMD MILLS,BLR  6  ALL  MILLS  FOUNDATION  SUMPS  ARE  FULL  OF  REJECTS.,03-00NM - BOILER  MILLING & COMBUSTION SYS SPARES,Submitted,2015-11-27 04:34,Phony Mailola,23414542
Unit: 06,[514],273726,2,HMDM - HMD MILLS,6B  MILL  FEEDER  MOTOR  GEARBOX  OIL  LVL  LOW.,03-06NM20D003MG01 - MILL 6B FEEDER GEARBOX,Submitted,2015-11-27 04:47,Phony Mailola,23414549
Unit: 06,[514],273920,1,STNCLNG - STATION CLEANING,STATION CLEANING CONTRACT (BAROKA) CALLED OUT TO CLEAN COAL ON MILL 'C' ,03-06NM30 - MILL 6C,Submitted,2015-11-29 14:03,Nqobile Ndlanzi,23416699
Unit: 06,[514],274574,2,CIB - C&I UNITS 4 - 6 SECT,C MILL PA DAMPER INDICATION FAULT S/BY C& ON SITE NOTIFIED.,03-06JF02C005 - MILL 6C PA DAMPER 06NM30S001,Submitted,2015-12-06 17:43,Sizwe Mayisa,23425079
Unit: 06,[514],274591,1,HMDM - HMD MILLS,GC TO CLEAN THE FEEDER ON MILL 'B' & REPLACE SHEARING PIN.,03-06CC003B001 - MILL 6B FDR 06NM20D003,Submitted,2015-12-07 02:37,Nqobile Ndlanzi,23425214
Unit: 06,[514],274863,2,HMDM - HMD MILLS,MILL 6F LUB OIL PRESS LOW ALARM SUSTAIN GC ON SITE NOTIFIED TO CLEAN FLTR.,03-06NM60 - MILL 6F,Submitted,2015-12-09 23:02,Sizwe Mayisa,23429040
Unit: 06,[514],275478,2,HMDM - HMD MILLS,D  MILL  FEEDER  CLEAN...OUT  CONVEYOR  GEAR  BOX  LEAKING  OIL.,03-06NM40D005MG01 - MILL 6D FDR CLEAN-OUT CONVEYOR GEARBOX,Submitted,2015-12-16 04:20,Phony Mailola,23435465
Unit: 06,[514],275486,S,HMDBLR - HMD BOILER,F  MILL  PA  DUCT  LEAKING  HOT  AIR  AT  4M  LVL.,03-06NM60 - MILL 6F,Submitted,2015-12-16 04:46,Phony Mailola,23435473
Unit: 06,[514],275526,2,HMDM - HMD MILLS,"MILL 'F' INNER DOOR IS FASTEN BY THE WIRE, GC TO FIX SAME.",03-06NM60 - MILL 6F,Submitted,2015-12-16 15:49,Nqobile Ndlanzi,23435809
Unit: 06,[514],274714,1,HMDM - HMD MILLS,MILL 'C' REJECT LINE BLOCKED GC TO UNBLOCKED,03-06NM30AA - MILL 6C REJECT SYSTEM,Signed Off,2015-12-08 11:37,Nqobile Ndlanzi,23427194
Unit: 06,[514],274717,2,HMDM - HMD MILLS,"MILL 'B' REJECT LINE BLOCKED,GC TO UNBLOCK.",03-06NM20AA - MILL 6B REJECT SYSTEM,Signed Off,2015-12-08 12:24,Nqobile Ndlanzi,23427274
Unit: 06,[514],274883,2,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I ON SITE TO CHECK F MILL LUB OIL PRESS.,03-06NM60 - MILL 6F,Submitted,2015-12-10 06:06,Sizwe Mayisa,23429204
Unit: 06,[514],275357,2,HMDM - HMD MILLS,b mill reject line blocked.,03-06NM20AA - MILL 6B REJECT SYSTEM,Submitted,2015-12-15 04:43,Sizwe Mayisa,23434320
Unit: 06,[514],275430,2,HMDM - HMD MILLS,MILL REJECT BOX LIGHT GLASS BROKEN.,03-06NM60AA - MILL 6F REJECT SYSTEM,Submitted,2015-12-15 21:17,Sizwe Mayisa,23435310
Unit: 06,[514],275481,S,HMDM - HMD MILLS,D  MILL  ROLLERS  NOS.  1/2   LEAKING  BOTH  RAW  COAL  AND  PF.,03-06NM40G - LOESCHE MILL 6D HYDRAULIC SYSTEM,Submitted,2015-12-16 04:30,Phony Mailola,23435458
Unit: 06,[514],274200,1,CIB - C&I UNITS 4 - 6 SECT,UNIT 6 MILL F TEMPERING AIR DAMPER  HAVE A DISCREPANCY. C&I TO ASSIST,03-06JF03C012 - MILL 6F TEMPERING AIR DAMPER 06NM60S002,Submitted,2015-12-02 14:39,Mandla Malaza,23420738
Unit: 06,[514],274220,1,CIB - C&I UNITS 4 - 6 SECT,UNIT 6 C&I CALL OUT FOR PROBLEM WITH MILL C START-UP SGC. ,03-06PH13G503 - MILL C BUNKER                           ,Submitted,2015-12-02 17:27,Mandla Malaza,23420984
Unit: 06,[514],274232,2,HMDM - HMD MILLS,mill 'c' reject line is blocked gc to attend.,03-06NM30D102MR01 - MILL 6C REJECT LINE,Submitted,2015-12-02 20:42,Nqobile Ndlanzi,23421075
Unit: 06,[514],274259,S,HMDM - HMD MILLS,"6C  MILL  ALL  3  ROLLERS  LEAKING  PF  VERY  BAD,  POLLUTING  THE  PLANT  UP  TO  THE  TOP  OF  THE",03-06NM30G006 - LOESCHE MILL 6C,Submitted,2015-12-03 05:37,Phony Mailola,23421281
Unit: 06,[514],275728,1,CIB - C&I UNITS 4 - 6 SECT,C+I CALLED FOR D MILL OUTLET TEMP SPIKING.,03-06NM40 - MILL 6D,Submitted,2015-12-19 02:55,Alwyn Minne,23439010
Unit: 06,[514],275800,2,HMDM - HMD MILLS,F MILL REJECT LINE BLOCKED AND DISCH UNDERNEATH REJECT BOX.,03-06NM60AA - MILL 6F REJECT SYSTEM,Submitted,2015-12-19 19:08,Sizwe Mayisa,23439336
Unit: 06,[514],275802,2,HMDM - HMD MILLS,D MILL REJECT LINE BLOCKED.,03-06NM40AA - MILL 6D REJECT SYSTEM,Submitted,2015-12-19 19:12,Sizwe Mayisa,23439335
Unit: 06,[514],275832,1,CIB - C&I UNITS 4 - 6 SECT,C+I CALLED OUT FOR C MILL DIFF PRESS TX BLOW THROUGH.,03-06NM30 - MILL 6C,Submitted,2015-12-20 06:34,Alwyn Minne,23438627
Unit: 06,[514],276090,1,,GC REQUESTED FOR STOREMAN TO BE CALLED OU FOR SEAL AIR FAN SPARES.,03-06NM20D006-M01 - MILL 6B SEAL AIR FAN MOTOR,Cancelled,2015-12-23 05:52,Nqobile Ndlanzi,
Unit: 06,[514],276134,2,CIB - C&I UNITS 4 - 6 SECT,"Mill ""B"" feeder speed card to be corrected",03-06CC003B001 - MILL 6B FDR 06NM20D003,Submitted,2015-12-23 15:08,Mashilo Kubyana,23443460
Unit: 06,[514],276167,1,OPSLUB - OPERATING LUBRICATION SECTION,UNIT 6 MILL C BOTTOM GEARBOX LUB OIL TO BE TOPPED UP AND RH PA FAN MOTOR DE BEARING TO BE TOPPED UP ,03-06PH13G503 - MILL C BUNKER                           ,Submitted,2015-12-24 02:54,Mandla Malaza,23443734
Unit: 06,[514],276198,1,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I REQUESTED TO DO BLOW TROUGHS ON MILL 'C' PA TRANSMETERS.,03-06NM30C011 - MILL 6C DIFF PRESSURE,Submitted,2015-12-24 17:43,Nqobile Ndlanzi,23444365
Unit: 06,[514],276200,2,HMDM - HMD MILLS,"MILL 'C' REJECT LINE IS BLOCKED, GC TO ATTEND.",03-06NM30AA - MILL 6C REJECT SYSTEM,Submitted,2015-12-24 18:17,Nqobile Ndlanzi,23444366
Unit: 06,[514],276299,2,HMDM - HMD MILLS,6A  MILL  ROLLER  NO  1  LEAKING  PF.,03-06NM10G - LOESCHE MILL 6A HYDRAULIC SYSTEM,Submitted,2015-12-26 03:47,Phony Mailola,23444904
Unit: 06,[514],275782,2,HMDM - HMD MILLS,A MILL  REJECT BOX INNER DOOR DOES NOT CLOSE PROPERLY.,03-06NM10AA - MILL 6A REJECT SYSTEM,Submitted,2015-12-19 18:45,Sizwe Mayisa,23439383
Unit: 06,[514],275795,2,HMDM - HMD MILLS,C MILL REJECT LINE BLOCKED.,03-06NM30AA - MILL 6C REJECT SYSTEM,Submitted,2015-12-19 18:58,Sizwe Mayisa,23439334
Unit: 06,[514],275890,S,HMDM - HMD MILLS,"C  MILL  ROLLERS  1,2,3  STILL  LEAKING  A  BIT  OF  PF  .",03-06NM30G006 - LOESCHE MILL 6C,Submitted,2015-12-20 19:26,Phony Mailola,23439884
Unit: 06,[514],275891,4,HMDM - HMD MILLS,B  MILL  ROLLERS  1  AND  3  STILL  LEAKING  PF.,03-06NM20G - LOESCHE MILL 6B HYDRAULIC SYSTEM,Submitted,2015-12-20 19:29,Phony Mailola,23437566
Unit: 06,[514],276127,2,CIB - C&I UNITS 4 - 6 SECT,Mill feeder speed to be corrected,03-06CC002B001 - MILL 6A FDR 06NM10D003,Submitted,2015-12-23 14:49,Mashilo Kubyana,23443456
Unit: 06,[514],276138,2,CIB - C&I UNITS 4 - 6 SECT,"Mill ""C"" feeder speed to be corrected",03-06CC004B001 - MILL 6C FDR 06NM30D003,Submitted,2015-12-23 15:19,Mashilo Kubyana,23443466
Unit: 06,[514],276301,2,HMDM - HMD MILLS,6D  MILL  ROLLERS  1  AND  3  LEAKING  RAW  COAL  AND  PF.,03-06NM40G - LOESCHE MILL 6D HYDRAULIC SYSTEM,Submitted,2015-12-26 03:52,Phony Mailola,23444905
Unit: 06,[514],276386,2,HMDM - HMD MILLS,C MILL REJECT LINE BLOCKED.,03-06NM30 - MILL 6C,Submitted,2015-12-27 17:06,Alwyn Minne,23445884
Unit: 06,[514],276398,2,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I ON SITE TO CHECK B MILL LUB SYSTEM FAULT ALARM SUSTAIN.,03-06NM20C011 - MILL 6B DIFF PRESSURE,Submitted,2015-12-27 21:41,Sizwe Mayisa,23445951
Unit: 06,[514],274411,1,EMA - EMD ACTUATORS,d mill pa damper mechanically stiff fail to control.,03-06JF02C011 - MILL 6D PA DAMPER 06NM40S001,Submitted,2015-12-04 11:19,Sizwe Mayisa,23423538
Unit: 06,[514],274825,1,OPSPSRV - OPERATING SUPPORT SERVICES,ops support requested to organise Baroka to clean around mill 'c' ,03-06NM30 - MILL 6C,Submitted,2015-12-09 13:27,Nqobile Ndlanzi,23428657
Unit: 06,[514],275468,2,HMDM - HMD MILLS,B  MILL  MTR  NDE  BRG  OIL  SIGHT  GLASSES  LEAKING  OIL.,03-06NM20D001-M01 - MILL 6B MOTOR,Submitted,2015-12-16 03:44,Phony Mailola,23435439
Unit: 06,[514],275482,2,HMDM - HMD MILLS,D  MILL  SEAL  AIR  PIPES  JOINTS  LEAKING  AIR  AROUND  ALL  3  ROLLERS.,03-06NM40 - MILL 6D,Submitted,2015-12-16 04:33,Phony Mailola,23435456
Unit: 06,[514],276794,1,OPSPSRV - OPERATING SUPPORT SERVICES,call out s/by ops support to replace mill 'a' a2 oil burner,03-06NL - BOILER OIL BURNERS,Submitted,2016-01-02 21:43,Maxwell Mbokazi,23451075
Unit: 06,[514],277035,2,HMDM - HMD MILLS,SMALL PF LEAK ABOVE PF DISTRIBUTION BOX ON D1 PF PIPE.,03-06NM40 - MILL 6D,Submitted,2016-01-06 00:39,Alwyn Minne,23454525
Unit: 06,[514],277736,2,HMDM - HMD MILLS,Mill 6F reject line pipe diconnected at the trench.,03-06NM60D102MR01 - MILL 6F REJECT LINE,Submitted,2016-01-15 05:12,Mami Mphuthi,23466730
Unit: 06,[514],278016,2,CIB - C&I UNITS 4 - 6 SECT,s/by c&i on site to check 6b  pa damper faulty.,03-06JF01C011 - MILL 6B PA DAMPER 06NM20S001,Signed Off,2016-01-18 19:14,Sizwe Mayisa,23471083
Unit: 06,[514],278031,S,HMDBLR - HMD BOILER,B  MILL  DISTRIBUTION  BOX  PF  PIPE  NO  4  LEAKING  PF  AT  ITS  JOINT  WITH  BURNER  BOX.,03-06NM20S005MR06 - MILL 6B PF PIPE NR 4,Submitted,2016-01-18 21:19,Phony Mailola,23471141
Unit: 06,[514],278110,2,HMDM - HMD MILLS,Gc Constr to attend to mill 'b' rh inner door which fail's to close,03-06NM20 - MILL 6B,Signed Off,2016-01-19 19:02,Maxwell Mbokazi,23472574
Unit: 06,[514],276819,1,HMDM - HMD MILLS,MILL 6A SEAL AIR FAN BRG 2 SEIZED,03-06NM10 - MILL 6A,Submitted,2016-01-03 06:00,Daniel Mashego,23451226
Unit: 06,[514],276822,1,HMDM - HMD MILLS,MILL 6C CORE AIR DAMPER IS NOT DRIVING - MECHANICAL STIFF,03-06NM30 - MILL 6C,Submitted,2016-01-03 06:40,Daniel Mashego,23451267
Unit: 06,[514],277380,1,HMDM - HMD MILLS,MILL 'F' LEAKING PF & COAL THE RIBBON IS TORNED GC TO ATTEND.,03-06NM60 - MILL 6F,Submitted,2016-01-10 09:23,Nqobile Ndlanzi,23459501
Unit: 06,[514],277734,2,HMDM - HMD MILLS,Mill 6B reject line pie disconnected at the trench.,03-06NM20D102MR01 - MILL 6B REJECT LINE,Submitted,2016-01-15 05:04,Mami Mphuthi,23466722
Unit: 06,[514],275483,S,HMDM - HMD MILLS,F  MILL  REJECT  BOX  TOP  SMALL  GLASS  COVER  BROKEN....BLOWING   HOT  AIR  TO   UTILITY  MEN  PAS,03-06NM60G501 - MILL 6F REJECT BOX,Submitted,2015-12-16 04:37,Phony Mailola,23435457
Unit: 06,[514],275686,2,HMDM - HMD MILLS,Mill A Reject line blocked,03-06NM10AA - MILL 6A REJECT SYSTEM,Submitted,2015-12-18 13:46,Vusi Madela,23438796
Unit: 06,[514],275786,2,HMDM - HMD MILLS,B MILL REJECT BOX LH INNER DOOR SHAFT BURNED DOES NOT CLOSE PROPERLY.,03-06NM20AA - MILL 6B REJECT SYSTEM,Submitted,2015-12-19 18:48,Sizwe Mayisa,23439382
Unit: 06,[514],275797,2,HMDM - HMD MILLS,F MILL REJECT BOX INSPECTION CLASS BROKEN,03-06NM60AA - MILL 6F REJECT SYSTEM,Submitted,2015-12-19 19:04,Sizwe Mayisa,23439338
Unit: 06,[514],275888,2,HMDM - HMD MILLS,F  MILL  REJECT  BOX  GLASS  INSPECTION  COVER   GLASS  LEAKING  AIR.,03-06NM60G501 - MILL 6F REJECT BOX,Signed Off,2015-12-20 19:17,Phony Mailola,23439882
Unit: 06,[514],278209,1,HMDBLR - HMD BOILER,"UNIT 6 MILL D TEMPERING AIR DAMPER FAILS TO DRIVE CLOSE, STUCKED AT 40%. ACTUATOR TEAM TO ASSIST",03-06JF02C012 - MILL 6D TEMPERING AIR DAMPER 06NM40S002,Cancelled,2016-01-21 01:39,Mandla Malaza,
Unit: 06,[514],278153,1,CIB - C&I UNITS 4 - 6 SECT,"MILL 'D' DP HI,TX TO BE BLOWN THROUGH.",03-06NM40P011 - MILL 6D PA DIFFERENTIAL PRESSURE,Submitted,2016-01-20 09:21,TP Mndawe,23473162
Unit: 06,[514],278898,1,HMDM - HMD MILLS,"GC Constr to attend the mill 'b' roller no:1,2&3 leaking pf leak's",03-06NM20 - MILL 6B,Submitted,2016-01-31 19:47,Maxwell Mbokazi,23486761
Unit: 06,[514],276126,2,CIB - C&I UNITS 4 - 6 SECT,"Mill ""A"" feeder speed card error to be corrected",03-06CC002B001 - MILL 6A FDR 06NM10D003,Submitted,2015-12-23 14:46,Mashilo Kubyana,23443455
Unit: 06,[514],276136,2,CIB - C&I UNITS 4 - 6 SECT,"Mill ""D"" PA flow transmitter to be callibrated",03-06NM40F - MILL 6D PA FLOW,Submitted,2015-12-23 15:13,Mashilo Kubyana,23443464
Unit: 06,[514],276137,2,CIB - C&I UNITS 4 - 6 SECT,"Mill ""D"" feeder speed card error to be corrected",03-06NM30D003 - MILL 6C FEEDER DRIVE,Submitted,2015-12-23 15:16,Mashilo Kubyana,23443465
Unit: 06,[514],276510,1,CIB - C&I UNITS 4 - 6 SECT,U6 S/BY C & I NOTIFIED ON SITE HELP WITH C MILL SHUTDOWN PROGRAM,03-05NM30 - MILL 5C,Signed Off,2015-12-29 04:19,Ndivhuwo Mbedzi,23447580
Unit: 06,[514],276814,1,PERFTEST - PERFORMANCE AND TESTING,CALLED OUT S/BY PERFORMANCE AND TESTING TO DO PF FINESS,03-06NM20 - MILL 6B,Signed Off,2016-01-03 01:59,Daniel Mashego,23451172
Unit: 06,[514],276954,2,CIB - C&I UNITS 4 - 6 SECT,C&I TO DO FUNCTION TEST ON 'D' MILL,03-06US20S011 - SERV AIR HYDNT TO RHS MILLS,Submitted,2016-01-05 08:50,VJ Tau,23453571
Unit: 06,[514],277597,2,HMDM - HMD MILLS,"Gc to attend to mill 'f' reject box which has a hole under it ,wtr and reject's coming out",03-06NM60AA - MILL 6F REJECT SYSTEM,Signed Off,2016-01-13 11:56,Maxwell Mbokazi,23464235
Unit: 06,[514],277712,1,HMDM - HMD MILLS,call out s/by gc for b mill inner door fail to open.,03-06NM20AA - MILL 6B REJECT SYSTEM,Submitted,2016-01-14 20:30,Sizwe Mayisa,23466536
Unit: 06,[514],277735,2,HMDM - HMD MILLS,Mill 6B rejecting excessively and both inner doors gets stuck.,03-06NM20 - MILL 6B,Submitted,2016-01-15 05:09,Mami Mphuthi,23466729
Unit: 06,[514],277949,S,HMDBLR - HMD BOILER,"Please replace a Hydrant that is stripped on Unit
6, Mills. For info. call 2199 or 2953.",03-06UY21S722 - BLR LHS FRONT 17.000 LEVEL HYDRANT      ,Submitted,2016-01-17 22:01,Andries Maseko,23469333
Unit: 06,[514],278089,2,CIB - C&I UNITS 4 - 6 SECT,D MILL TEMP AIR DAMPER CONTROL HAS A DISCREPENCY BUT CONTROLLING.,03-06NM40 - MILL 6D,Submitted,2016-01-19 13:36,Alwyn Minne,23472399
Unit: 06,[514],278166,1,HMDM - HMD MILLS,Gc Constr to attend to mill 'c' rh inner door not opening,03-06NM30 - MILL 6C,Submitted,2016-01-20 14:03,Maxwell Mbokazi,23473877
Unit: 06,[514],278191,1,MBO - MBD OIL BURNER,call out s/by lub oil team for d2 oil burner which keep's on tripping,03-06NM40 - MILL 6D,Submitted,2016-01-20 22:44,Fanny Msiza,23474342
Unit: 06,[514],278220,1,HMDBLR - HMD BOILER,"UNIT 6 MILL D TEMPERING AIR DAMPER FAILS TO DRIVE CLOSE, STUCKED AT 40%. GC CONSTRUCTION",03-06JF02C012 - MILL 6D TEMPERING AIR DAMPER 06NM40S002,Submitted,2016-01-21 05:15,Mandla Malaza,23474415
Unit: 06,[514],278475,S,HMDM - HMD MILLS,"Please replace a fire Hydrant's Head that is stripped off on unit 6, Mills.

For info. 2199 or 2953",03-06UY21S722 - BLR LHS FRONT 17.000 LEVEL HYDRANT      ,Submitted,2016-01-25 04:27,Andries Maseko,23478433
Unit: 06,[514],252581,1,CIB - C&I UNITS 4 - 6 SECT,C MILL RUNNING WITH LOW LUB OIL PRESS,03-06NM30 - MILL 6C,Submitted,2015-03-12 07:48,Nomathemba Mdhluli,23110827
Unit: 06,[514],252777,2,HMDM - HMD MILLS,6B  MILL  LUBE  OIL  P/P  LEAKING  OIL,03-06NM20 - MILL 6B,Submitted,2015-03-14 18:18,Phony Mailola,23114440
Unit: 06,[514],252840,1,CIB - C&I UNITS 4 - 6 SECT,CALLED OUT S/BY C & I  TO ASSIST WITH MILL  START UP ,03-06NM60 - MILL 6F,Submitted,2015-03-15 15:37,Daniel Mashego,23114904
Unit: 06,[514],252863,2,HMDM - HMD MILLS,MILL  A  REJECTING  EXCESSIVELY,03-06NM10AA - MILL 6A REJECT SYSTEM,Submitted,2015-03-15 21:26,MD Phala,23115191
Unit: 06,[514],252869,1,HMDM - HMD MILLS,MILL  A  REJECT  BOX  LH  INNER  DOOR   STUCKED  ON  CLOSED  POSITION,03-06NM10S519 - MILL 6A REJECT SLIDE GATE,Submitted,2015-03-15 22:13,MD Phala,23115243
Unit: 06,[514],252889,1,CIA - C&I UNITS 1-3 SECTION,MILL  E  STARTING  PROGRAMME   FAULTY,03-06NM50G1 - MILL 6E AUTO LOADING SYSTEM,Submitted,2015-03-16 05:40,MD Phala,23115368
Unit: 06,[514],252900,1,CIB - C&I UNITS 4 - 6 SECT,program faulty signal not going through during mill start up,03-06NM50T004 - MILL 6E OUTLET TEMP 2,Signed Off,2015-03-16 08:31,Nomathemba Mdhluli,23115529
Unit: 06,[514],254421,1,HMDM - HMD MILLS,"LEFTY CALLED OUT FOR HIGH DIFFS ON THE MILLS, B,C&E",03-06NM50C011 - MILL 6E DIFF PRESSURE,Submitted,2015-04-04 08:48,Nqobile Ndlanzi,23140837
Unit: 06,[514],256529,2,CIB - C&I UNITS 4 - 6 SECT,'A' MILL PA FLOW IMPULSE LINE LOOSE,03-06NM10F - MILL 6A PA FLOW,Signed Off,2015-05-03 11:19,VJ Tau,23170558
Unit: 06,[514],258089,1,CIB - C&I UNITS 4 - 6 SECT,C+I CALLED OUT FOR RTS ON 25/05/2015.,03-06BD001B001 - MILL 6A BKR 06NM10D001,Submitted,2015-05-26 20:55,Alwyn Minne,23199817
Unit: 06,[514],258339,1,CIB - C&I UNITS 4 - 6 SECT,Mill E UCR PA flow indication reading very low,03-06NM50F - MILL 6E PA FLOW,Submitted,2015-05-30 07:55,Mashilo Kubyana,23204116
Unit: 06,[514],258392,1,EMF - EMD UNIT 4-6,S/BY EMD CALLED OUT TO LOOK INTO MILL 'C' MTR EARH FAULT.,03-06NM30 - MILL 6C,Signed Off,2015-05-31 02:30,TP Mndawe,23204635
Unit: 06,[514],258484,2,HMDM - HMD MILLS,MILL 'E' INNER DOOR IS BLOWING AIR &CANNOT CLOSE PROPERLY GC TO ATTEND.,03-06NM50 - MILL 6E,Submitted,2015-06-01 10:41,Nqobile Ndlanzi,23205752
Unit: 06,[514],259578,1,CIB - C&I UNITS 4 - 6 SECT,Y4 SOLONOID ON D MILL,03-06NM40 - MILL 6D,Signed Off,2015-06-13 17:33,Nomathemba Mdhluli,23220615
Unit: 06,[514],259805,1,CIB - C&I UNITS 4 - 6 SECT,C MILL FDR PROTECTION NOT WORKING C&I TO CHECK.,03-06CC004B001 - MILL 6C FDR 06NM30D003,Submitted,2015-06-16 14:33,Sizwe Mayisa,23222854
Unit: 06,[514],259880,S,HMDM - HMD MILLS,6C  MILL  ROLLER  NO  2  LEAKING  ROW  COAL  CRITICALLY.,03-06NM30G507 - MILL C ROCKER ARM 2 HYD RAM ACCUM 2A,Submitted,2015-06-17 10:46,Phony Mailola,23223667
Unit: 06,[514],259881,1,CIB - C&I UNITS 4 - 6 SECT,6E  MILL  GEARBOX  OIL  FLOW  NWTER  GAUGE  BROKEN.,03-06NM50F011 - MILL 6E GEARBOX LUB OIL FLOW,Submitted,2015-06-17 10:51,Phony Mailola,23223664
Unit: 06,[514],260464,1,CIB - C&I UNITS 4 - 6 SECT,"Mill C PA flow transmitter impulse lines to be connected to P&T tapping points .
UCR Mill C PA flow ",03-06NM30F - MILL 6C PA FLOW,Submitted,2015-06-24 17:05,Khanyi Nzimande,23232751
Unit: 06,[514],260617,1,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I REQUESTED TO STAY ON FOR MILL 'D' TEST RUN ACTIVITY,03-06 - UNIT 6,Submitted,2015-06-26 12:45,Nqobile Ndlanzi,23235559
Unit: 06,[514],260981,2,CIB - C&I UNITS 4 - 6 SECT,PA flow transmitter reading low as per Mill load line results.,03-06NM20F - MILL 6B PA FLOW,Signed Off,2015-07-01 13:39,Mashilo Kubyana,23240771
Unit: 06,[514],261365,2,CIB - C&I UNITS 4 - 6 SECT,MILL 'D' OIL BURNER ROW SGC PROGRAM FAULTY,03-06NM40 - MILL 6D,Signed Off,2015-07-06 10:19,Vusi Madela,23245450
Unit: 06,[514],261373,1,HMDM - HMD MILLS,MILL 'A' DE OIL BEARING LEVEL LOW,03-06NM10T006 - MILL 6A MOTOR DE BEARING TEMPERATURE,Submitted,2015-07-06 13:09,Vusi Madela,23245822
Unit: 06,[514],261933,1,HMDM - HMD MILLS,F MILL REJECT BOX GRATING TO BE REPLACED.,03-06NM60 - MILL 6F,Submitted,2015-07-14 07:51,Alwyn Minne,23253628
Unit: 06,[514],262149,2,HMDM - HMD MILLS,MILL 6E LUB OIL FILTER DP HIGH THE BLR PO HAS CHANGED THE FILTERS BUT THE ALARM DOESNT CLEAR,03-06NM50P013 - MILL 6E GEARBOX LUB OIL DISCHARGE PRESS,Submitted,2015-07-16 18:37,Maxwell Mbokazi,23257440
Unit: 06,[514],262706,1,HMDM - HMD MILLS,HYDRAULIC OIL LEAK ON ROLLER ARM NO:1 MILL D,03-06CB047B001 - MILL 6D HYDRAULIC SYS 06NM40D007,Submitted,2015-07-24 06:54,Maxwell Mbokazi,23264920
Unit: 06,[514],262708,1,HMDM - HMD MILLS,MILL D LEAKING PF ON THE ROLLER NO:2 AND ROW COAL ON ROLLER NO:3,03-06NM40F - MILL 6D PA FLOW,Submitted,2015-07-24 06:58,Maxwell Mbokazi,23264836
Unit: 06,[514],262839,S,CTRCC - CAPE CONTRACTS,Scaffolding materias next to mill distribution box 16ml,03-06YW - UNIT 6 BOILER HOUSE GENERAL             ,Submitted,2015-07-25 13:18,David Mokwena,23269419
Unit: 06,[514],263045,1,HMDM - HMD MILLS,MILL E REJECT INNER NOT WORKING,03-06NM50AA - MILL 6E REJECT SYSTEM,Submitted,2015-07-28 09:11,Vusi Madela,23268697
Unit: 06,[514],263247,1,EMF - EMD UNIT 4-6,CALLED OUT S/BY EMD TO CONNECT MILL 6C MOTOR,03-06NM30 - MILL 6C,Signed Off,2015-07-31 01:40,Daniel Mashego,23272286
Unit: 06,[514],263308,2,OPSLUB - OPERATING LUBRICATION SECTION,6B  MILL  FEEDER  CLEAN--OUT  CONVEYOR  GEAR  BOX  OIL  LEVEL  LOW.,03-06NM20D005MG01 - MILL 6B FDR CLEAN-OUT CONVEYOR GEARBOX,Submitted,2015-07-31 19:13,Phony Mailola,23273668
Unit: 06,[514],263310,1,OPSLUB - OPERATING LUBRICATION SECTION,6D  MILL  FEEDER  CLEAN--OUT  CONVEYOR  GEAR  BOX  OIL  LEVEL  VERY  VERY  LOW.,03-06NM40D005MG01 - MILL 6D FDR CLEAN-OUT CONVEYOR GEARBOX,Submitted,2015-07-31 19:27,Phony Mailola,23273727
Unit: 06,[514],263402,2,HMDBLR - HMD BOILER,6D  MILL  P.A  DUCT  TAP  OFF  INSPECTION  COVER  LEAKING  AIR  BADLY.,03-06BE013B001 - MILL 6D BKR / 06NM40D001,Submitted,2015-08-02 18:08,Phony Mailola,23274771
Unit: 06,[514],263460,2,HMDM - HMD MILLS,MILL  6F  SEAL  AIR  FAN  AIR  SUCTION  FILTER  FINE  DUST  DRAIN  PAN  BROKEN.,03-06CD097B001 - MILL 6F SEAL AIR FAN 06NM60D006,Submitted,2015-08-03 13:15,Phony Mailola,23275748
Unit: 06,[514],263476,1,CIB - C&I UNITS 4 - 6 SECT,D3 SEC AIR DAMPER INDICATION FAULTY.,03-06JF02C011 - MILL 6D PA DAMPER 06NM40S001,Signed Off,2015-08-03 15:49,Sizwe Mayisa,23275963
Unit: 06,[514],263617,2,CIB - C&I UNITS 4 - 6 SECT,"Mill feeder speed card to be corrected
",03-06CD002B001 - MILL 6D FDR 06NM40D003,Signed Off,2015-08-05 10:48,Mashilo Kubyana,23277863
Unit: 06,[514],263626,2,CIB - C&I UNITS 4 - 6 SECT,Mill PA flow transmitter reading to be corrected,03-06NM60F - MILL 6F PA FLOW,Submitted,2015-08-05 11:08,Mashilo Kubyana,23277910
Unit: 06,[514],263966,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUT S/BY C&I TO CHECK E FEEDER FAILS TO START .,03-06NM50D003 - MILL 6E FEEDER DRIVE,Submitted,2015-08-09 14:16,Z Sibanyoni,23281328
